DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
1.00,0.00,0.00,M5,10559,BFI,10559,BFI,11
1.00,0.00,0.00,M5,13002,LKE,13002,LKE,4
1.00,0.00,0.00,M5,13002,LKE,13002,LKE,5
1.00,0.00,0.00,M5,13002,LKE,13002,LKE,7
1.00,0.00,0.00,M6,14843,SJU,14843,SJU,9
1.00,0.00,0.00,MP,13303,MIA,13303,MIA,10
1.00,0.00,0.00,N8,15295,TOL,15295,TOL,6
1.00,0.00,0.00,N8,15295,TOL,15295,TOL,8
1.00,0.00,0.00,N8,15295,TOL,15295,TOL,11
1.00,0.00,0.00,N8,16091,YIP,16091,YIP,1
1.00,0.00,0.00,N8,16091,YIP,16091,YIP,2
1.00,0.00,0.00,PO,10299,ANC,10299,ANC,1
1.00,0.00,0.00,PO,11193,CVG,11193,CVG,1
1.00,0.00,0.00,PO,11193,CVG,11193,CVG,2
1.00,0.00,0.00,PO,11193,CVG,11193,CVG,6
1.00,0.00,0.00,PO,11193,CVG,11193,CVG,11
1.00,0.00,0.00,PO,12892,LAX,12892,LAX,6
1.00,0.00,0.00,RP,10685,BMI,10685,BMI,7
1.00,0.00,0.00,RP,10821,BWI,10821,BWI,2
1.00,0.00,0.00,RP,11042,CLE,11042,CLE,3
1.00,0.00,0.00,RP,14730,SDF,14730,SDF,3
1.00,0.00,0.00,SEB,14819,SIG,14819,SIG,7
1.00,0.00,0.00,SEB,14819,SIG,14819,SIG,12
1.00,0.00,0.00,SEB,15027,STX,15027,STX,11
1.00,0.00,0.00,SLQ,10158,ACY,10158,ACY,10
1.00,0.00,0.00,SLQ,13249,MER,13249,MER,4
1.00,0.00,0.00,SY,13303,MIA,13303,MIA,5
1.00,0.00,0.00,SY,13303,MIA,13303,MIA,11
1.00,0.00,0.00,SY,13487,MSP,13487,MSP,11
1.00,0.00,0.00,SY,13487,MSP,13487,MSP,12
1.00,0.00,0.00,SY,13587,MZJ,13587,MZJ,5
1.00,0.00,0.00,U7,11057,CLT,11057,CLT,8
1.00,0.00,0.00,U7,11433,DTW,11433,DTW,7
1.00,0.00,0.00,U7,11540,ELP,11540,ELP,2
1.00,0.00,0.00,U7,11540,ELP,11540,ELP,3
1.00,0.00,0.00,U7,11540,ELP,11540,ELP,8
1.00,0.00,0.00,U7,11540,ELP,11540,ELP,12
1.00,0.00,0.00,U7,12217,HSV,12217,HSV,3
1.00,0.00,0.00,U7,12598,JZT,12598,JZT,6
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,1
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,2
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,3
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,3
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,3
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,4
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,5
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,5
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,6
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,7
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,9
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,9
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,10
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,11
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,12
1.00,0.00,0.00,U7,13061,LRD,13061,LRD,12
1.00,0.00,0.00,U7,13198,MCI,13198,MCI,4
1.00,0.00,0.00,U7,13256,MFE,13256,MFE,7
1.00,0.00,0.00,U7,13577,MYR,13577,MYR,7
1.00,0.00,0.00,U7,13931,ORF,13931,ORF,7
1.00,0.00,0.00,U7,14288,PUB,14288,PUB,7
1.00,0.00,0.00,U7,14683,SAT,14683,SAT,3
1.00,0.00,0.00,U7,14683,SAT,14683,SAT,4
1.00,0.00,0.00,U7,14683,SAT,14683,SAT,9
1.00,0.00,0.00,U7,14683,SAT,14683,SAT,11
1.00,0.00,0.00,U7,14814,SHV,14814,SHV,6
1.00,0.00,0.00,U7,15295,TOL,15295,TOL,10
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,1
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,3
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,3
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,3
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,4
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,4
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,4
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,8
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,10
1.00,0.00,0.00,U7,16091,YIP,16091,YIP,11
1.00,0.00,0.00,WL,13303,MIA,13303,MIA,10
1.00,0.00,0.00,WO (1),12266,IAH,12266,IAH,2
1.00,0.00,0.00,WO (1),12266,IAH,12266,IAH,3
1.00,0.00,0.00,WO (1),12892,LAX,12892,LAX,3
1.00,0.00,0.00,WO (1),13303,MIA,13303,MIA,1
1.00,0.00,0.00,X4,11997,GST,11997,GST,3
1.00,0.00,0.00,X4,11997,GST,11997,GST,4
1.00,0.00,0.00,X4,11997,GST,11997,GST,6
1.00,0.00,0.00,X4,12175,HNS,12175,HNS,3
1.00,0.00,0.00,X4,12175,HNS,12175,HNS,3
1.00,0.00,0.00,X4,12175,HNS,12175,HNS,6
1.00,0.00,0.00,X4,12523,JNU,12523,JNU,5
1.00,0.00,0.00,X4,12523,JNU,12523,JNU,12
1.00,0.00,0.00,X4,14797,SGY,14797,SGY,4
1.00,0.00,0.00,YR,10661,BLD,10661,BLD,2
1.00,0.00,0.00,YX,11066,CMH,11066,CMH,3
1.00,0.00,0.00,YX,13342,MKE,13342,MKE,7
1.00,0.00,0.00,YX,14524,RIC,14524,RIC,8
1.00,0.00,0.00,Z3,13196,MCG,13196,MCG,7
1.00,0.00,0.00,Z3,15250,TLJ,15250,TLJ,4
1.00,0.00,2.00,4Y (1),12831,KUK,13770,NUP,1
1.00,0.00,2.00,4Y (1),12831,KUK,13770,NUP,8
1.00,0.00,2.00,4Y (1),12831,KUK,13770,NUP,11
1.00,0.00,2.00,4Y (1),13770,NUP,12831,KUK,1
1.00,0.00,2.00,4Y (1),13770,NUP,12831,KUK,4
1.00,0.00,2.00,4Y (1),13770,NUP,12831,KUK,8
1.00,0.00,2.00,7S,12831,KUK,13770,NUP,3
1.00,0.00,2.00,7S,12831,KUK,13770,NUP,4
1.00,0.00,2.00,7S,12831,KUK,13770,NUP,6
1.00,0.00,2.00,7S,12831,KUK,13770,NUP,11
1.00,0.00,2.00,7S,13770,NUP,12831,KUK,3
1.00,0.00,2.00,7S,13770,NUP,12831,KUK,4
1.00,0.00,2.00,7S,13770,NUP,12831,KUK,5
1.00,0.00,2.00,7S,13770,NUP,12831,KUK,6
1.00,0.00,2.00,7S,13770,NUP,12831,KUK,10
1.00,0.00,2.00,GV,12831,KUK,13770,NUP,12
1.00,0.00,2.00,GV,13770,NUP,12831,KUK,10
1.00,0.00,2.00,H6,12831,KUK,13770,NUP,2
1.00,0.00,2.00,H6,12831,KUK,13770,NUP,4
1.00,0.00,2.00,H6,12831,KUK,13770,NUP,12
1.00,0.00,2.00,KS,10770,BSZ,11511,EGX,5
1.00,0.00,2.00,KS,10770,BSZ,11511,EGX,10
1.00,0.00,2.00,KS,11511,EGX,10770,BSZ,5
1.00,0.00,2.00,KS,15853,WSN,13714,NNK,6
1.00,0.00,2.00,Z3Q,12819,KTN,15741,WFB,1
1.00,0.00,2.00,Z3Q,12819,KTN,15741,WFB,10
1.00,0.00,2.00,Z3Q,12819,KTN,15741,WFB,11
1.00,0.00,2.00,Z3Q,15741,WFB,12819,KTN,10
1.00,0.00,2.00,Z3Q,15741,WFB,12819,KTN,11
1.00,0.00,2.00,Z3Q,15741,WFB,12819,KTN,11
1.00,0.00,3.00,DL,14679,SAN,13791,NZY,9
1.00,0.00,3.00,GL,10615,BIF,11540,ELP,11
1.00,0.00,4.00,GV,15293,TOG,15385,TWA,2
1.00,0.00,4.00,GV,15293,TOG,15385,TWA,5
1.00,0.00,4.00,GV,15293,TOG,15385,TWA,10
1.00,0.00,4.00,GV,15293,TOG,15385,TWA,11
1.00,0.00,4.00,GV,15385,TWA,15293,TOG,2
1.00,0.00,4.00,GV,15385,TWA,15293,TOG,3
1.00,0.00,4.00,GV,15385,TWA,15293,TOG,5
1.00,0.00,4.00,GV,15385,TWA,15293,TOG,5
1.00,0.00,4.00,GV,15385,TWA,15293,TOG,10
1.00,0.00,4.00,K3,16340,ZXH,11367,DOF,4
1.00,0.00,4.00,K3,16340,ZXH,11367,DOF,11
1.00,0.00,4.00,KS,15385,TWA,15293,TOG,1
1.00,0.00,4.00,KS,15385,TWA,15293,TOG,10
1.00,0.00,5.00,2O,10243,AKK,10278,ALZ,9
1.00,0.00,5.00,2O,10278,ALZ,10243,AKK,3
1.00,0.00,5.00,2O,10278,ALZ,10243,AKK,4
1.00,0.00,5.00,2O,10278,ALZ,10243,AKK,5
1.00,0.00,5.00,3F,16346,ZXN,11367,DOF,6
1.00,0.00,5.00,7S,12822,KTS,15245,TLA,1
1.00,0.00,5.00,7S,12822,KTS,15245,TLA,2
1.00,0.00,5.00,7S,12822,KTS,15245,TLA,3
1.00,0.00,5.00,7S,12822,KTS,15245,TLA,4
1.00,0.00,5.00,7S,12822,KTS,15245,TLA,5
1.00,0.00,5.00,7S,15245,TLA,12822,KTS,1
1.00,0.00,5.00,7S,15245,TLA,12822,KTS,6
1.00,0.00,5.00,7S,15245,TLA,12822,KTS,7
1.00,0.00,5.00,7S,15245,TLA,12822,KTS,11
1.00,0.00,5.00,7S,15245,TLA,12822,KTS,12
1.00,0.00,5.00,8E,12822,KTS,15245,TLA,1
1.00,0.00,5.00,8E,15245,TLA,12822,KTS,1
1.00,0.00,5.00,8E,15245,TLA,12822,KTS,8
1.00,0.00,5.00,8E,15245,TLA,12822,KTS,9
1.00,0.00,5.00,8E,15245,TLA,12822,KTS,10
1.00,0.00,5.00,8E,15245,TLA,12822,KTS,12
1.00,0.00,5.00,H6,12822,KTS,15245,TLA,2
1.00,0.00,5.00,H6,15245,TLA,12822,KTS,2
1.00,0.00,5.00,KS,11511,EGX,10951,CFA,2
1.00,0.00,6.00,14Q,12892,LAX,14898,SMO,10
1.00,0.00,6.00,4Y (1),10551,BET,14130,PKA,10
1.00,0.00,6.00,4Y (1),14130,PKA,10551,BET,10
1.00,0.00,6.00,5X,14747,SEA,10559,BFI,9
1.00,0.00,6.00,7S,10551,BET,14130,PKA,1
1.00,0.00,6.00,7S,10551,BET,14130,PKA,4
1.00,0.00,6.00,7S,10551,BET,14130,PKA,4
1.00,0.00,6.00,7S,10551,BET,14130,PKA,5
1.00,0.00,6.00,7S,10551,BET,14130,PKA,5
1.00,0.00,6.00,7S,10551,BET,14130,PKA,6
1.00,0.00,6.00,7S,10551,BET,14130,PKA,9
1.00,0.00,6.00,7S,10551,BET,14130,PKA,9
1.00,0.00,6.00,7S,10551,BET,14130,PKA,10
1.00,0.00,6.00,7S,10551,BET,14130,PKA,11
1.00,0.00,6.00,7S,10551,BET,14130,PKA,12
1.00,0.00,6.00,7S,13894,OOK,15282,TNK,2
1.00,0.00,6.00,7S,13894,OOK,15282,TNK,3
1.00,0.00,6.00,7S,13894,OOK,15282,TNK,3
1.00,0.00,6.00,7S,13894,OOK,15282,TNK,4
1.00,0.00,6.00,7S,13894,OOK,15282,TNK,5
1.00,0.00,6.00,7S,13894,OOK,15282,TNK,6
1.00,0.00,6.00,7S,13894,OOK,15282,TNK,7
1.00,0.00,6.00,7S,13894,OOK,15282,TNK,9
1.00,0.00,6.00,7S,13894,OOK,15282,TNK,12
1.00,0.00,6.00,7S,14130,PKA,10551,BET,2
1.00,0.00,6.00,7S,14130,PKA,10551,BET,2
1.00,0.00,6.00,7S,14130,PKA,10551,BET,4
1.00,0.00,6.00,7S,14130,PKA,10551,BET,5
1.00,0.00,6.00,7S,14130,PKA,10551,BET,6
1.00,0.00,6.00,7S,14130,PKA,10551,BET,8
1.00,0.00,6.00,7S,14130,PKA,10551,BET,10
1.00,0.00,6.00,7S,14130,PKA,10551,BET,11
1.00,0.00,6.00,7S,14130,PKA,10551,BET,12
1.00,0.00,6.00,7S,14130,PKA,10551,BET,12
1.00,0.00,6.00,7S,14130,PKA,10551,BET,12
1.00,0.00,6.00,7S,15282,TNK,13894,OOK,1
1.00,0.00,6.00,7S,15282,TNK,13894,OOK,2
1.00,0.00,6.00,7S,15282,TNK,13894,OOK,3
1.00,0.00,6.00,7S,15282,TNK,13894,OOK,3
1.00,0.00,6.00,7S,15282,TNK,13894,OOK,4
1.00,0.00,6.00,7S,15282,TNK,13894,OOK,12
1.00,0.00,6.00,DL,13667,NGU,13931,ORF,2
1.00,0.00,6.00,DL,13931,ORF,13667,NGU,2
1.00,0.00,6.00,GL,13667,NGU,13931,ORF,11
1.00,0.00,6.00,GL,13931,ORF,13667,NGU,2
1.00,0.00,6.00,GV,10551,BET,14130,PKA,1
1.00,0.00,6.00,GV,10551,BET,14130,PKA,5
1.00,0.00,6.00,GV,10551,BET,14130,PKA,7
1.00,0.00,6.00,GV,10551,BET,14130,PKA,10
1.00,0.00,6.00,GV,13894,OOK,15282,TNK,2
1.00,0.00,6.00,GV,13894,OOK,15282,TNK,10
1.00,0.00,6.00,GV,14130,PKA,10551,BET,1
1.00,0.00,6.00,GV,14130,PKA,10551,BET,3
1.00,0.00,6.00,GV,14130,PKA,10551,BET,3
1.00,0.00,6.00,GV,14130,PKA,10551,BET,3
1.00,0.00,6.00,GV,14130,PKA,10551,BET,4
1.00,0.00,6.00,GV,14130,PKA,10551,BET,8
1.00,0.00,6.00,GV,14130,PKA,10551,BET,10
1.00,0.00,6.00,H6,10551,BET,14130,PKA,5
1.00,0.00,6.00,H6,10551,BET,14130,PKA,10
1.00,0.00,6.00,H6,10551,BET,14130,PKA,11
1.00,0.00,6.00,H6,10551,BET,14130,PKA,11
1.00,0.00,6.00,H6,13894,OOK,15282,TNK,6
1.00,0.00,6.00,H6,14130,PKA,10551,BET,1
1.00,0.00,6.00,H6,14130,PKA,10551,BET,8
1.00,0.00,6.00,H6,14130,PKA,10551,BET,11
1.00,0.00,6.00,H6,15282,TNK,13894,OOK,12
1.00,0.00,6.00,KO,13467,MRI,10299,ANC,1
1.00,0.00,6.00,KO,13467,MRI,10299,ANC,9
1.00,0.00,6.00,KS,10951,CFA,10770,BSZ,5
1.00,0.00,6.00,KS,12635,KCG,12638,KCL,3
1.00,0.00,6.00,KS,12635,KCG,12638,KCL,6
1.00,0.00,6.00,KS,12635,KCG,12638,KCL,12
1.00,0.00,6.00,KS,12638,KCL,12635,KCG,1
1.00,0.00,6.00,KS,12638,KCL,12635,KCG,2
1.00,0.00,6.00,KS,12638,KCL,12635,KCG,4
1.00,0.00,6.00,KS,12638,KCL,12635,KCG,9
1.00,0.00,6.00,UA,10559,BFI,14747,SEA,6
1.00,0.00,6.00,UA,10559,BFI,14747,SEA,7
1.00,0.00,6.00,UA,14747,SEA,10559,BFI,6
1.00,0.00,6.00,UA,14747,SEA,10559,BFI,7
1.00,0.00,6.00,Z3,13467,MRI,10299,ANC,8
1.00,0.00,7.00,2O,10324,AOS,12869,KZB,2
1.00,0.00,7.00,2O,10324,AOS,12869,KZB,4
1.00,0.00,7.00,2O,10324,AOS,12869,KZB,6
1.00,0.00,7.00,2O,10324,AOS,12869,KZB,8
1.00,0.00,7.00,2O,10324,AOS,12869,KZB,9
1.00,0.00,7.00,2O,10324,AOS,12869,KZB,11
1.00,0.00,7.00,2O,12869,KZB,10324,AOS,3
1.00,0.00,7.00,2O,12869,KZB,10324,AOS,5
1.00,0.00,7.00,2O,12869,KZB,10324,AOS,9
1.00,0.00,7.00,4W,11630,FAI,11643,FBK,6
1.00,0.00,7.00,4W,11630,FAI,11643,FBK,6
1.00,0.00,7.00,4Y (1),10405,ATT,13770,NUP,5
1.00,0.00,7.00,4Y (1),10405,ATT,13770,NUP,7
1.00,0.00,7.00,4Y (1),12709,KKI,10241,AKI,5
1.00,0.00,7.00,4Y (1),12709,KKI,10241,AKI,9
1.00,0.00,7.00,4Y (1),12855,KWT,12709,KKI,5
1.00,0.00,7.00,4Y (1),13770,NUP,10405,ATT,1
1.00,0.00,7.00,4Y (1),13770,NUP,10405,ATT,8
1.00,0.00,7.00,4Y (1),13770,NUP,10405,ATT,12
1.00,0.00,7.00,5F,11643,FBK,11630,FAI,6
1.00,0.00,7.00,5F,11643,FBK,11630,FAI,7
1.00,0.00,7.00,5V,11630,FAI,11643,FBK,4
1.00,0.00,7.00,5V,11630,FAI,11643,FBK,7
1.00,0.00,7.00,5V,11643,FBK,11630,FAI,5
1.00,0.00,7.00,7S,10241,AKI,12709,KKI,5
1.00,0.00,7.00,7S,10241,AKI,12709,KKI,6
1.00,0.00,7.00,7S,10241,AKI,12709,KKI,8
1.00,0.00,7.00,7S,10241,AKI,12709,KKI,12
1.00,0.00,7.00,7S,10405,ATT,13770,NUP,1
1.00,0.00,7.00,7S,10405,ATT,13770,NUP,1
1.00,0.00,7.00,7S,10405,ATT,13770,NUP,2
1.00,0.00,7.00,7S,10405,ATT,13770,NUP,5
1.00,0.00,7.00,7S,10405,ATT,13770,NUP,5
1.00,0.00,7.00,7S,10405,ATT,13770,NUP,9
1.00,0.00,7.00,7S,10405,ATT,13770,NUP,12
1.00,0.00,7.00,7S,10405,ATT,13770,NUP,12
1.00,0.00,7.00,7S,12709,KKI,10241,AKI,10
1.00,0.00,7.00,7S,12709,KKI,12855,KWT,3
1.00,0.00,7.00,7S,12855,KWT,12709,KKI,3
1.00,0.00,7.00,7S,12855,KWT,12709,KKI,5
1.00,0.00,7.00,7S,12855,KWT,12709,KKI,7
1.00,0.00,7.00,7S,12855,KWT,12709,KKI,8
1.00,0.00,7.00,7S,12855,KWT,12709,KKI,11
1.00,0.00,7.00,7S,12855,KWT,12709,KKI,11
1.00,0.00,7.00,7S,13770,NUP,10405,ATT,3
1.00,0.00,7.00,7S,16390,BVU,15406,TYE,5
1.00,0.00,7.00,8E,15278,TNC,15709,WAA,5
1.00,0.00,7.00,8E,15278,TNC,15709,WAA,9
1.00,0.00,7.00,8E,15709,WAA,15278,TNC,5
1.00,0.00,7.00,8E,15709,WAA,15278,TNC,6
1.00,0.00,7.00,8E,15709,WAA,15278,TNC,7
1.00,0.00,7.00,8E,15709,WAA,15278,TNC,9
1.00,0.00,7.00,8E,15709,WAA,15278,TNC,12
1.00,0.00,7.00,8E,15709,WAA,15278,TNC,12
1.00,0.00,7.00,8E,15709,WAA,15278,TNC,12
1.00,0.00,7.00,8V,11630,FAI,11643,FBK,6
1.00,0.00,7.00,8V,11630,FAI,11643,FBK,8
1.00,0.00,7.00,8V,11630,FAI,11643,FBK,9
1.00,0.00,7.00,8V,11643,FBK,11630,FAI,6
1.00,0.00,7.00,8V,11643,FBK,11630,FAI,7
1.00,0.00,7.00,8V,11643,FBK,11630,FAI,9
1.00,0.00,7.00,8V,11643,FBK,11630,FAI,10
1.00,0.00,7.00,GV,10405,ATT,13770,NUP,11
1.00,0.00,7.00,GV,12709,KKI,12855,KWT,12
1.00,0.00,7.00,GV,12855,KWT,12709,KKI,8
1.00,0.00,7.00,GV,13770,NUP,10405,ATT,3
1.00,0.00,7.00,GV,14088,PGM,14942,SOV,10
1.00,0.00,7.00,GV,14942,SOV,14088,PGM,2
1.00,0.00,7.00,H6,11643,FBK,11630,FAI,7
1.00,0.00,7.00,H6,11643,FBK,11630,FAI,7
1.00,0.00,7.00,H6,12709,KKI,10241,AKI,12
1.00,0.00,7.00,H6,12855,KWT,12709,KKI,1
1.00,0.00,7.00,KS,10070,A57,11511,EGX,5
1.00,0.00,7.00,KS,11511,EGX,10070,A57,8
1.00,0.00,7.00,KS,11511,EGX,10070,A57,9
1.00,0.00,7.00,SNK,15406,TYE,16390,BVU,3
1.00,0.00,7.00,SNK,15406,TYE,16390,BVU,6
1.00,0.00,7.00,SNK,15406,TYE,16390,BVU,8
1.00,0.00,7.00,SY,11643,FBK,11630,FAI,5
1.00,0.00,7.00,Z3,11643,FBK,11630,FAI,7
1.00,0.00,7.00,Z3,15160,TCT,15250,TLJ,7
1.00,0.00,7.00,Z3,15160,TCT,15250,TLJ,8
1.00,0.00,7.00,Z3,15160,TCT,15250,TLJ,8
1.00,0.00,7.00,Z3,15160,TCT,15250,TLJ,9
1.00,0.00,7.00,Z3,15160,TCT,15250,TLJ,10
1.00,0.00,7.00,Z3,15160,TCT,15250,TLJ,12
1.00,0.00,7.00,Z3,15250,TLJ,15160,TCT,2
1.00,0.00,7.00,Z3,15250,TLJ,15160,TCT,3
1.00,0.00,7.00,Z3,15250,TLJ,15160,TCT,5
1.00,0.00,7.00,Z3,15250,TLJ,15160,TCT,6
1.00,0.00,7.00,Z3,15250,TLJ,15160,TCT,9
1.00,0.00,8.00,0WQ,10800,BUR,15618,VNY,2
1.00,0.00,8.00,0WQ,10800,BUR,15618,VNY,3
1.00,0.00,8.00,0WQ,10800,BUR,15618,VNY,4
1.00,0.00,8.00,0WQ,10800,BUR,15618,VNY,5
1.00,0.00,8.00,0WQ,10800,BUR,15618,VNY,6
1.00,0.00,8.00,0WQ,10800,BUR,15618,VNY,8
1.00,0.00,8.00,0WQ,10800,BUR,15618,VNY,11
1.00,0.00,8.00,0WQ,10800,BUR,15618,VNY,12
1.00,0.00,8.00,0WQ,13303,MIA,13898,OPF,3
1.00,0.00,8.00,0WQ,15618,VNY,10800,BUR,2
1.00,0.00,8.00,0WQ,15618,VNY,10800,BUR,5
1.00,0.00,8.00,0WQ,15618,VNY,10800,BUR,6
1.00,0.00,8.00,0WQ,15618,VNY,10800,BUR,11
1.00,0.00,8.00,2O,11299,DGB,12705,KKB,7
1.00,0.00,8.00,4W,10991,CHP,10938,CEM,10
1.00,0.00,8.00,4Y (1),14493,RDV,14880,SLQ,9
1.00,0.00,8.00,7N,14880,SLQ,14493,RDV,9
1.00,0.00,8.00,7S,10416,AUK,11550,EMK,2
1.00,0.00,8.00,7S,10416,AUK,11550,EMK,5
1.00,0.00,8.00,7S,10416,AUK,11550,EMK,7
1.00,0.00,8.00,7S,10416,AUK,11550,EMK,12
1.00,0.00,8.00,7S,11550,EMK,10416,AUK,9
1.00,0.00,8.00,7S,11550,EMK,10416,AUK,10
1.00,0.00,8.00,7S,11550,EMK,10416,AUK,12
1.00,0.00,8.00,7S,11550,EMK,10416,AUK,12
1.00,0.00,8.00,7S,13806,OBU,14804,SHG,2
1.00,0.00,8.00,7S,13806,OBU,14804,SHG,9
1.00,0.00,8.00,7S,14804,SHG,13806,OBU,4
1.00,0.00,8.00,7S,14804,SHG,13806,OBU,7
1.00,0.00,8.00,7S,14804,SHG,13806,OBU,8
1.00,0.00,8.00,7S,14804,SHG,13806,OBU,10
1.00,0.00,8.00,7S,14804,SHG,13806,OBU,11
1.00,0.00,8.00,7S,14880,SLQ,14493,RDV,6
1.00,0.00,8.00,7S,14880,SLQ,14493,RDV,9
1.00,0.00,8.00,7S,14880,SLQ,14493,RDV,10
1.00,0.00,8.00,7S,14880,SLQ,14493,RDV,11
1.00,0.00,8.00,7S,14880,SLQ,14493,RDV,12
1.00,0.00,8.00,7S,14895,SMK,15721,WBB,4
1.00,0.00,8.00,7S,14895,SMK,15721,WBB,7
1.00,0.00,8.00,7S,14895,SMK,15721,WBB,9
1.00,0.00,8.00,7S,14895,SMK,15721,WBB,10
1.00,0.00,8.00,7S,14895,SMK,15721,WBB,10
1.00,0.00,8.00,7S,15721,WBB,14895,SMK,1
1.00,0.00,8.00,7S,15721,WBB,14895,SMK,2
1.00,0.00,8.00,7S,15721,WBB,14895,SMK,6
1.00,0.00,8.00,7S,15721,WBB,14895,SMK,7
1.00,0.00,8.00,7S,15721,WBB,14895,SMK,8
1.00,0.00,8.00,7S,15721,WBB,14895,SMK,9
1.00,0.00,8.00,8E,14804,SHG,11280,DCK,10
1.00,0.00,8.00,8E,14804,SHG,13806,OBU,1
1.00,0.00,8.00,8E,14895,SMK,15721,WBB,1
1.00,0.00,8.00,8E,14895,SMK,15721,WBB,6
1.00,0.00,8.00,8E,14895,SMK,15721,WBB,7
1.00,0.00,8.00,8E,14895,SMK,15721,WBB,8
1.00,0.00,8.00,8E,14895,SMK,15721,WBB,11
1.00,0.00,8.00,8E,15721,WBB,14895,SMK,8
1.00,0.00,8.00,8E,15721,WBB,14895,SMK,10
1.00,0.00,8.00,8E,15721,WBB,14895,SMK,10
1.00,0.00,8.00,8E,15721,WBB,14895,SMK,12
1.00,0.00,8.00,AD (1),13898,OPF,13303,MIA,7
1.00,0.00,8.00,AMQ,10171,ADS,11259,DAL,6
1.00,0.00,8.00,AMQ,10171,ADS,11259,DAL,7
1.00,0.00,8.00,AMQ,10171,ADS,11259,DAL,11
1.00,0.00,8.00,AMQ,10171,ADS,11259,DAL,12
1.00,0.00,8.00,AMQ,11259,DAL,10171,ADS,1
1.00,0.00,8.00,AMQ,11259,DAL,10171,ADS,6
1.00,0.00,8.00,AMQ,11259,DAL,10171,ADS,7
1.00,0.00,8.00,AMQ,11259,DAL,10171,ADS,8
1.00,0.00,8.00,AMQ,11259,DAL,10171,ADS,11
1.00,0.00,8.00,GV,10416,AUK,11550,EMK,6
1.00,0.00,8.00,GV,10416,AUK,11550,EMK,10
1.00,0.00,8.00,GV,10416,AUK,11550,EMK,12
1.00,0.00,8.00,GV,11550,EMK,10416,AUK,4
1.00,0.00,8.00,GV,11550,EMK,10416,AUK,4
1.00,0.00,8.00,GV,11550,EMK,10416,AUK,5
1.00,0.00,8.00,GV,11550,EMK,10416,AUK,11
1.00,0.00,8.00,GV,12755,KNW,12653,KEK,2
1.00,0.00,8.00,H6,10416,AUK,11550,EMK,2
1.00,0.00,8.00,H6,10416,AUK,11550,EMK,10
1.00,0.00,8.00,H6,10416,AUK,11550,EMK,10
1.00,0.00,8.00,H6,10416,AUK,11550,EMK,11
1.00,0.00,8.00,H6,11550,EMK,10416,AUK,4
1.00,0.00,8.00,H6,11550,EMK,10416,AUK,11
1.00,0.00,8.00,H6,11550,EMK,10416,AUK,11
1.00,0.00,8.00,H6,11550,EMK,10416,AUK,12
1.00,0.00,8.00,KS,12653,KEK,12755,KNW,6
1.00,0.00,8.00,KS,12653,KEK,12755,KNW,8
1.00,0.00,8.00,KS,12653,KEK,12755,KNW,12
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,1
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,2
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,2
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,3
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,4
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,4
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,5
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,6
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,9
1.00,0.00,8.00,KS,12755,KNW,12653,KEK,10
1.00,0.00,8.00,L2,13303,MIA,13898,OPF,1
1.00,0.00,8.00,NC,13303,MIA,13898,OPF,2
1.00,0.00,8.00,NC,13898,OPF,13303,MIA,2
1.00,0.00,8.00,SLQ,13303,MIA,13898,OPF,1
1.00,0.00,8.00,V8,12755,KNW,12653,KEK,9
1.00,0.00,9.00,2O,12721,KLN,10324,AOS,7
1.00,0.00,9.00,2O,12721,KLN,10324,AOS,8
1.00,0.00,9.00,2O,12854,KWP,15446,UGI,3
